lineage,display_name,step,loss,global_max_loss,grad_norm,tps_per_gpu,total_tps,mfu,n_tokens_seen,lr,value_precision,is_interpolated
te_f0l4_seed42,TE F0L4,1490,3.517862319946289,3.8357179164886475,0.14291958510875702,19263.61284693537,616428.3125,49.58406851120476,6250561536.0,0.00022349999999999998,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1500,3.5202105045318604,3.9582972526550293,0.19607891142368317,19225.152574736858,615197.3125,49.48507271084252,6292504576.0,0.000225,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1510,3.476170063018799,3.9619102478027344,0.5075064301490784,18986.466994376184,607559.625,48.87070186237922,6334447616.0,0.00022649999999999998,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1520,3.5513644218444824,3.978099822998047,0.3364454209804535,19254.694964288985,616142.625,49.561114099297356,6376390656.0,0.00022799999999999999,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1530,3.492624044418335,3.781930923461914,0.19093868136405945,19250.201274322077,615999.8125,49.54954745118427,6418333696.0,0.0002295,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1540,3.477572441101074,3.770297050476074,0.16958995163440704,18422.87235147339,589525.25,47.42002303030925,6460276736.0,0.00023099999999999998,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1550,3.458271026611328,3.760542154312134,0.2540358006954193,18289.88236248608,585270.25,47.077710049995176,6502219776.0,0.00023249999999999999,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1560,3.525332450866699,4.490259170532227,0.4214933216571808,19252.76648668568,616082.1875,49.556150245093875,6544162816.0,0.000234,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1570,3.4694018363952637,3.9342010021209717,0.24360378086566925,19269.429653592946,616614.75,49.599040829332075,6586105856.0,0.00023549999999999998,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1580,3.4430527687072754,3.823131561279297,0.20179155468940735,19257.066377336276,616219.25,49.567218058504785,6628048896.0,0.000237,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1590,3.4287214279174805,3.873667001724243,0.20319463312625885,19245.493459621437,615849.0625,49.53742965124148,6669991936.0,0.0002385,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1600,3.4588842391967773,3.9554061889648438,0.3522435128688812,19223.281189768626,615137.625,49.480255811685915,6711934976.0,0.00023999999999999998,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1610,3.4554848670959473,3.8944296836853027,0.25193819403648376,19260.530312953324,616329.4375,49.57613414409677,6753878016.0,0.0002415,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1620,3.4399068355560303,3.948751926422119,0.21253028512001038,19262.173405833477,616382.25,49.580363424999945,6795821056.0,0.000243,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1630,3.4207780361175537,3.81593918800354,0.18612632155418396,19270.63078796086,616652.9375,49.60213251982975,6837764096.0,0.0002445,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1640,3.501303195953369,4.279658317565918,0.2968834936618805,19248.550561524673,615946.25,49.545298556800375,6879707136.0,0.00024599999999999996,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1650,3.478966474533081,3.8452014923095703,0.2575376033782959,19214.985573134578,614872.375,49.45890309728111,6921650176.0,0.00024749999999999994,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1660,3.440653085708618,3.810969352722168,0.299054354429245,19247.75501934746,615918.8125,49.543250850685645,6963593216.0,0.000249,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1670,3.4194722175598145,4.167272567749023,0.3511083126068115,19252.28712711343,616066.5,49.55491638527429,7005536256.0,0.00025049999999999996,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1680,3.4325544834136963,3.6997599601745605,0.2713017165660858,19252.441283439326,616071,49.55531317988833,7047479296.0,0.00025199999999999995,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1690,3.4381933212280273,3.855212926864624,0.3852106034755707,18564.261778583783,594048.25,47.7839559590027,7089422336.0,0.0002535,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1700,3.48392653465271,3.829090118408203,0.6292240619659424,18313.80197188785,586035.75,47.13927853980872,7131365376.0,0.00025499999999999996,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1710,3.5011954307556152,3.872622489929199,0.4245883524417877,19249.913554152223,615990.875,49.548806866501245,7173308416.0,0.00025649999999999995,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1720,3.597390651702881,3.932823657989502,0.6938917636871338,19262.345697212797,616386.0625,49.58080689879814,7215251456.0,0.000258,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1730,3.471343994140625,3.8124985694885254,0.34974205493927,19257.559250162863,616234.4375,49.568486701110665,7257194496.0,0.00025949999999999997,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1740,3.3776352405548096,3.7637619972229004,0.12147798389196396,19259.457809688633,616294.4375,49.57337354691401,7299137536.0,0.000261,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1750,3.377115488052368,3.7540135383605957,0.14809663593769073,19214.377616789374,614851.625,49.45733823251187,7341080576.0,0.0002625,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1760,3.379650831222534,3.7536368370056152,0.21149326860904694,18393.196623476433,588575,47.34363843195729,7383023616.0,0.00026399999999999997,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1770,3.3663954734802246,3.776374101638794,0.2009597271680832,19265.370164814576,616485,49.58859180446293,7424966656.0,0.0002655,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1780,3.377317428588867,3.722050189971924,0.2307034283876419,19256.514970091284,616202.0625,49.56579874973698,7466909696.0,0.000267,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1790,3.3532090187072754,3.7740731239318848,0.21630273759365082,19252.424633110903,616070.25,49.55527032235003,7508852736.0,0.00026849999999999997,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1800,3.359482526779175,3.9188613891601562,0.21354441344738007,18389.027651658474,588442.375,47.33290760042089,7550795776.0,0.00027,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1810,3.245819091796875,3.612340211868286,0.2372041791677475,19240.357031607433,615684.875,49.52420861110882,7592738816.0,0.0002715,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1820,3.380305767059326,3.7096824645996094,0.22982925176620483,19245.639374866947,615853,49.53780523351608,7634681856.0,0.00027299999999999997,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1830,3.4010567665100098,3.8924574851989746,0.5897510647773743,17859.259000602786,571488.6875,45.96929604438753,7676624896.0,0.0002745,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1840,3.364902973175049,3.6744346618652344,0.28333279490470886,19272.298441655057,616706.25,49.60642501966782,7718567936.0,0.000276,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1850,3.3569140434265137,3.777452230453491,0.39617273211479187,19209.302005353897,614690.375,49.4442737327655,7760510976.0,0.00027749999999999997,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1860,3.344900131225586,3.752556324005127,0.2794938385486603,19263.15809211942,616414.4375,49.582897983426356,7802454016.0,0.000279,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1870,3.312082290649414,3.735990524291992,0.19074688851833344,19259.13323636698,616284.8125,49.572538103119236,7844397056.0,0.0002805,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1880,3.3449249267578125,3.905343532562256,0.1729583442211151,18482.457496910363,591431.625,47.573393737926395,7886340096.0,0.00028199999999999997,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1890,3.304762601852417,3.882655143737793,0.17804847657680511,19255.319069811878,616162.5625,49.56272053165515,7928283136.0,0.00028349999999999995,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1900,3.2876625061035156,3.581923246383667,0.2256719321012497,19185.083886693163,613914.5625,49.38193688741734,7970226176.0,0.000285,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1910,3.341517686843872,3.779928684234619,0.2571869194507599,18522.890647595897,592725.25,47.677467679281285,8012169216.0,0.00028649999999999997,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1920,3.3348474502563477,3.6396584510803223,0.33286252617836,18273.163567410138,584734.5,47.0346762802108,8054112256.0,0.00028799999999999995,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1930,3.421849489212036,4.095295429229736,0.3398553729057312,17860.332031993083,571524,45.97205800095268,8096055296.0,0.0002895,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1940,3.3974246978759766,3.774013042449951,0.2595342993736267,19246.00918079597,615864.9375,49.53875710493637,8137998336.0,0.00029099999999999997,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1950,3.423105239868164,3.8907852172851562,0.6276374459266663,19220.26409324203,615041.25,49.47248987898843,8179941376.0,0.00029249999999999995,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1960,3.42484188079834,3.7875776290893555,0.2839072048664093,19258.282478968744,616257.375,49.570348274375505,8221884416.0,0.000294,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1970,3.329845905303955,3.649897575378418,0.12293929606676102,19249.03455953674,615960.875,49.546544355850656,8263827456.0,0.00029549999999999997,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1980,3.254866600036621,3.716980457305908,0.1002950668334961,19256.777766588002,616209.25,49.566475181494674,8305770496.0,0.00029699999999999996,exported_float_payload,False
te_f0l4_seed42,TE F0L4,1990,3.2658190727233887,3.628506660461426,0.19983503222465515,19259.57755305857,616299.4375,49.573681763420744,8347713536.0,0.0002985,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2000,3.3206419944763184,3.636014938354492,0.271285742521286,19206.398661711508,614597.5625,49.43680059721094,8389656576.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2010,3.3062262535095215,3.719179391860962,0.17418132722377777,9439.170311422655,300264.96875,24.29619361276614,8432123904.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2020,3.281764268875122,3.716315746307373,0.14298267662525177,18462.756415005406,590467.6875,47.522683634755076,8474066944.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2030,3.265862464904785,3.7794229984283447,0.140689879655838,19378.147774651094,620090.875,49.87887861499512,8516009984.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2040,3.2881650924682617,3.69954252243042,0.2043963074684143,18389.466214072094,588455.0625,47.334036449351565,8557953024.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2050,3.2816243171691895,3.84183406829834,0.16968320310115814,19265.074470195665,616473.75,49.58783069374299,8599896064.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2060,3.2498128414154053,3.5670881271362305,0.1439799815416336,19371.049179817284,619863.1875,49.86060700543934,8641839104.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2070,3.2714486122131348,3.5182840824127197,0.2247341275215149,19381.242610679514,620191,49.886844647269726,8683782144.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2080,3.2632668018341064,3.65090012550354,0.16389283537864685,19361.692293417644,619564.875,49.83652260860383,8725725184.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2090,3.2404885292053223,3.75150990486145,0.12316998839378357,19366.78277757712,619725.4375,49.84962539037816,8767668224.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2100,3.298250675201416,3.838883399963379,0.21968501806259155,19336.128110824306,618746.75,49.77072102760171,8809611264.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2110,3.2737345695495605,3.998431444168091,0.2466103434562683,15785.907540637976,505143.3125,40.632540075734596,8851554304.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2120,3.283576488494873,3.663921356201172,0.22884385287761688,18687.251470905467,597983,48.10052842018671,8893497344.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2130,3.3105087280273438,3.9340858459472656,0.28484511375427246,19382.455726534536,620228.625,49.88996717782229,8935440384.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2140,3.2271835803985596,3.5266966819763184,0.23193734884262085,18508.009592657945,592247.25,47.63916420768303,8977383424.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2150,3.243032932281494,3.596571445465088,0.1329788863658905,19312.655835311838,617995.125,49.71030396428281,9019326464.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2160,3.213193655014038,3.6310439109802246,0.12677937746047974,18494.40109373512,591812.5,47.60413626415626,9061269504.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2170,3.2235703468322754,3.6512913703918457,0.17093506455421448,19360.52132043446,619527.5,49.83350855277306,9103212544.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2180,3.2685279846191406,3.806828498840332,0.15808431804180145,19381.821661739523,620209.5625,49.88833511054155,9145155584.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2190,3.1937131881713867,3.502092123031616,0.191055029630661,17647.79177133215,564721.75,45.42498456619573,9187098624.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2200,3.209167957305908,3.655294418334961,0.14954042434692383,19274.04333001623,616760.875,49.61091631965044,9229041664.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2210,3.2410175800323486,3.6124110221862793,0.15109679102897644,19362.479393174846,619590.8125,49.83854858413585,9270984704.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2220,3.19105863571167,3.512545585632324,0.15942460298538208,19371.966964228355,619894,49.86296936007544,9312927744.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2230,3.1993861198425293,3.5045077800750732,0.18224817514419556,19391.30501311762,620513.3125,49.9127450251398,9354870784.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2240,3.228153705596924,3.541060447692871,0.17308014631271362,18483.703537460846,591470.25,47.57660101584013,9396813824.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2250,3.192669153213501,3.504258871078491,0.12514126300811768,19300.661215966367,617611.9375,49.679430107332024,9438756864.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2260,3.214947462081909,3.541407823562622,0.17923268675804138,19378.57528963363,620103,49.87997902810829,9480699904.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2270,3.170351982116699,3.5181806087493896,0.19288595020771027,19374.16135463335,619961.6875,49.868617667329445,9522642944.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2280,3.206935405731201,3.7900710105895996,0.1574772447347641,19371.143686156833,619866.4375,49.860850262446846,9564585984.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2290,3.1585211753845215,3.7445545196533203,0.16349920630455017,19381.179728538977,620188.3125,49.886682790177325,9606529024.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2300,3.214003324508667,3.5673179626464844,0.18659870326519012,19324.863219979652,618386.375,49.74172547397162,9648472064.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2310,3.2108688354492188,3.514272689819336,0.20875398814678192,19365.252122245096,619678.8125,49.84568552097499,9690415104.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2320,3.1811556816101074,3.668086290359497,0.17832617461681366,19376.6512133791,620042.875,49.87502650286894,9732358144.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2330,3.164388656616211,3.6026413440704346,0.14993999898433685,19383.679147931,620269,49.893116234586586,9774301184.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2340,3.2168562412261963,3.531907558441162,0.15862806141376495,16652.933111289643,532887.4375,42.86424269755084,9816244224.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2350,3.1666998863220215,3.5655720233917236,0.11994803696870804,19345.653281486902,619053.125,49.795238584015856,9858187264.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2360,3.146315336227417,3.5510876178741455,0.1932268589735031,18568.428812501726,594181.6875,47.79468180243184,9900130304.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2370,3.175314426422119,3.565549850463867,0.14970429241657257,19372.990953051856,619926.0625,49.86560508227265,9942073344.0,0.0003,exported_float_payload,False
te_f0l4_seed42,TE F0L4,2380,3.178697109222412,3.9009337425231934,0.16864852607250214,19378.103210317993,620089.875,49.878763907491226,9984016384.0,0.0003,exported_float_payload,False
